question.code,question,state,year,applies to,response,citations,cautions,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2001,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2001,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2001,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2001,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2001,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2001,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2001,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2001,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2002,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2002,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2002,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2002,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2002,All,Yes,§ 571.090 R.S.Mo,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2002,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2002,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2002,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2002,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2002,All,Yes,"Md. Code art. 27, § 442(d)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2002,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2002,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2002,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2002,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2002,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2002,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2002,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2003,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2003,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2003,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2003,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2003,All,Yes,§ 571.090 R.S.Mo,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2003,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2003,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2003,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2003,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2003,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2003,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2003,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2003,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2003,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2003,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2003,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2003,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2004,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2004,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2004,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2004,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2004,All,Yes,§ 571.090 R.S.Mo,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2004,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2004,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2004,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2004,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2004,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2004,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2004,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2004,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2004,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2004,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2004,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2004,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2005,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2005,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2005,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2005,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2005,All,Yes,§ 571.090 R.S.Mo,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2005,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2005,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2005,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2005,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2005,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2005,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2005,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2005,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2005,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2005,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2005,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2005,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2006,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2006,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NE,2006,All,Yes,"Neb. Rev Stat. §§ 69-2403, 69-2404, 69-2411",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TX,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KS,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OK,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MN,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IA,2006,All,Yes,Iowa Code § 724.15,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,LA,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AR,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MO,2006,All,Yes,§ 571.090 R.S.Mo,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MS,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WI,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IL,2006,All,Yes,430 Ill. Comp. Stat. 65/2, 430 Ill. Comp. Stat. 65/3,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AL,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,TN,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,IN,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,KY,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MI,2006,All,Yes,"MCLS §§ 28.422, 28.426",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,GA,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OH,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,FL,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WV,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SC,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NC,2006,All,Yes,N.C. Gen. Stat. § 14-402(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,PA,2006,All,Yes,18 Pa. Cons. Stat. § 6111(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VA,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MD,2006,All,Yes,Md. Public Safety Code § 5-124(a),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DC,2006,All,Yes,D.C. Code § 7-2505.01, D.C. Code § 7-2505.02, D.C. Code § 7-2502.01
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NY,2006,All,Yes,N.Y. Penal Law § 400.00(4),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,DE,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NJ,2006,All,Yes,"N.J. Stat. § 2C:58-3(a), (b)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CT,2006,All,Yes,Conn. Gen. Stat. § 29-33(c),,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,VT,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NH,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MA,2006,All,Yes,"Mass. Gen. Laws ch. 140, § 128A",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,RI,2006,All,Yes,R.I. Gen. Laws § 11-47-35(a)(2), R.I. Gen. Laws § 11-47-35.2(b),
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ME,2006,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,HI,2007,All,Yes,Haw. Rev. Stat. §134-2,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AK,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,OR,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WA,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CA,2007,All,Yes,"Cal. Penal Code §§ 12072(c),(d), 12076(d), 12082(a)",,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NV,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ID,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,UT,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,AZ,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,MT,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,WY,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,NM,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,CO,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,ND,2007,All,No,,,
1,Does state law require criminal background checks for gun sales by unlicensed sellers?,SD,2007,All,No,,,
